=	11	10	b	true	true	23	20	16	416	36	int48eq	eqsel	eqjoinsel
<>	11	10	b	false	false	23	20	16	417	15	int48ne	neqsel	neqjoinsel
<	11	10	b	false	false	23	20	16	419	82	int48lt	scalarltsel	scalarltjoinsel
>	11	10	b	false	false	23	20	16	418	80	int48gt	scalargtsel	scalargtjoinsel
<=	11	10	b	false	false	23	20	16	430	76	int48le	scalarltsel	scalarltjoinsel
>=	11	10	b	false	false	23	20	16	420	37	int48ge	scalargtsel	scalargtjoinsel
<	11	10	b	false	false	16	16	16	59	1695	boollt	scalarltsel	scalarltjoinsel
>	11	10	b	false	false	16	16	16	58	1694	boolgt	scalargtsel	scalargtjoinsel
<>	11	10	b	false	false	16	16	16	85	91	boolne	neqsel	neqjoinsel
=	11	10	b	true	true	16	16	16	91	85	booleq	eqsel	eqjoinsel
<=	11	10	b	false	false	16	16	16	1695	59	boolle	scalarltsel	scalarltjoinsel
>=	11	10	b	false	false	16	16	16	1694	58	boolge	scalargtsel	scalargtjoinsel
=	11	10	b	true	true	18	18	16	92	630	chareq	eqsel	eqjoinsel
=	11	10	b	true	true	19	19	16	93	643	nameeq	eqsel	eqjoinsel
=	11	10	b	true	true	21	21	16	94	519	int2eq	eqsel	eqjoinsel
<	11	10	b	false	false	21	21	16	520	524	int2lt	scalarltsel	scalarltjoinsel
=	11	10	b	true	true	23	23	16	96	518	int4eq	eqsel	eqjoinsel
<	11	10	b	false	false	23	23	16	521	525	int4lt	scalarltsel	scalarltjoinsel
=	11	10	b	true	true	25	25	16	98	531	texteq	eqsel	eqjoinsel
||	11	10	b	false	false	2277	2283	2277	0	0	array_append	-	-
||	11	10	b	false	false	2283	2277	2277	0	0	array_prepend	-	-
||	11	10	b	false	false	2277	2277	2277	0	0	array_cat	-	-
=	11	10	b	false	true	28	28	16	352	0	xideq	eqsel	eqjoinsel
=	11	10	b	false	false	28	23	16	0	0	xideqint4	eqsel	eqjoinsel
!	11	10	r	false	false	20	0	1700	0	0	numeric_fac	-	-
!!	11	10	l	false	false	0	20	1700	0	0	numeric_fac	-	-
=	11	10	b	false	true	29	29	16	385	0	cideq	eqsel	eqjoinsel
=	11	10	b	false	true	22	22	16	386	0	int2vectoreq	eqsel	eqjoinsel
=	11	10	b	true	false	27	27	16	387	402	tideq	eqsel	eqjoinsel
<>	11	10	b	false	false	27	27	16	402	387	tidne	neqsel	neqjoinsel
<	11	10	b	false	false	27	27	16	2800	2802	tidlt	scalarltsel	scalarltjoinsel
>	11	10	b	false	false	27	27	16	2799	2801	tidgt	scalargtsel	scalargtjoinsel
<=	11	10	b	false	false	27	27	16	2802	2800	tidle	scalarltsel	scalarltjoinsel
>=	11	10	b	false	false	27	27	16	2801	2799	tidge	scalargtsel	scalargtjoinsel
=	11	10	b	true	true	20	20	16	410	411	int8eq	eqsel	eqjoinsel
<>	11	10	b	false	false	20	20	16	411	410	int8ne	neqsel	neqjoinsel
<	11	10	b	false	false	20	20	16	413	415	int8lt	scalarltsel	scalarltjoinsel
>	11	10	b	false	false	20	20	16	412	414	int8gt	scalargtsel	scalargtjoinsel
<=	11	10	b	false	false	20	20	16	415	413	int8le	scalarltsel	scalarltjoinsel
>=	11	10	b	false	false	20	20	16	414	412	int8ge	scalargtsel	scalargtjoinsel
=	11	10	b	true	true	20	23	16	15	417	int84eq	eqsel	eqjoinsel
<>	11	10	b	false	false	20	23	16	36	416	int84ne	neqsel	neqjoinsel
<	11	10	b	false	false	20	23	16	76	430	int84lt	scalarltsel	scalarltjoinsel
>	11	10	b	false	false	20	23	16	37	420	int84gt	scalargtsel	scalargtjoinsel
<=	11	10	b	false	false	20	23	16	82	419	int84le	scalarltsel	scalarltjoinsel
>=	11	10	b	false	false	20	23	16	80	418	int84ge	scalargtsel	scalargtjoinsel
%	11	10	b	false	false	20	20	20	0	0	int8mod	-	-
@	11	10	l	false	false	0	20	20	0	0	int8abs	-	-
-	11	10	l	false	false	0	20	20	0	0	int8um	-	-
<<	11	10	b	false	false	604	604	16	0	0	poly_left	positionsel	positionjoinsel
&<	11	10	b	false	false	604	604	16	0	0	poly_overleft	positionsel	positionjoinsel
&>	11	10	b	false	false	604	604	16	0	0	poly_overright	positionsel	positionjoinsel
>>	11	10	b	false	false	604	604	16	0	0	poly_right	positionsel	positionjoinsel
<@	11	10	b	false	false	604	604	16	490	0	poly_contained	contsel	contjoinsel
@>	11	10	b	false	false	604	604	16	489	0	poly_contain	contsel	contjoinsel
~=	11	10	b	false	false	604	604	16	491	0	poly_same	eqsel	eqjoinsel
&&	11	10	b	false	false	604	604	16	492	0	poly_overlap	areasel	areajoinsel
<<	11	10	b	false	false	603	603	16	0	0	box_left	positionsel	positionjoinsel
&<	11	10	b	false	false	603	603	16	0	0	box_overleft	positionsel	positionjoinsel
&>	11	10	b	false	false	603	603	16	0	0	box_overright	positionsel	positionjoinsel
>>	11	10	b	false	false	603	603	16	0	0	box_right	positionsel	positionjoinsel
<@	11	10	b	false	false	603	603	16	498	0	box_contained	contsel	contjoinsel
@>	11	10	b	false	false	603	603	16	497	0	box_contain	contsel	contjoinsel
~=	11	10	b	false	false	603	603	16	499	0	box_same	eqsel	eqjoinsel
&&	11	10	b	false	false	603	603	16	500	0	box_overlap	areasel	areajoinsel
>=	11	10	b	false	false	603	603	16	505	504	box_ge	areasel	areajoinsel
>	11	10	b	false	false	603	603	16	504	505	box_gt	areasel	areajoinsel
=	11	10	b	false	false	603	603	16	503	0	box_eq	eqsel	eqjoinsel
<	11	10	b	false	false	603	603	16	502	501	box_lt	areasel	areajoinsel
<=	11	10	b	false	false	603	603	16	501	502	box_le	areasel	areajoinsel
>^	11	10	b	false	false	600	600	16	0	0	point_above	positionsel	positionjoinsel
<<	11	10	b	false	false	600	600	16	0	0	point_left	positionsel	positionjoinsel
>>	11	10	b	false	false	600	600	16	0	0	point_right	positionsel	positionjoinsel
<^	11	10	b	false	false	600	600	16	0	0	point_below	positionsel	positionjoinsel
~=	11	10	b	false	false	600	600	16	510	713	point_eq	eqsel	eqjoinsel
<@	11	10	b	false	false	600	603	16	0	0	on_pb	-	-
<@	11	10	b	false	false	600	602	16	755	0	on_ppath	-	-
@@	11	10	l	false	false	0	603	600	0	0	box_center	-	-
*	11	10	b	false	false	23	23	23	514	0	int4mul	-	-
<->	11	10	b	false	false	600	600	701	517	0	point_distance	-	-
<>	11	10	b	false	false	23	23	16	518	96	int4ne	neqsel	neqjoinsel
<>	11	10	b	false	false	21	21	16	519	94	int2ne	neqsel	neqjoinsel
>	11	10	b	false	false	21	21	16	95	522	int2gt	scalargtsel	scalargtjoinsel
>	11	10	b	false	false	23	23	16	97	523	int4gt	scalargtsel	scalargtjoinsel
<=	11	10	b	false	false	21	21	16	524	520	int2le	scalarltsel	scalarltjoinsel
<=	11	10	b	false	false	23	23	16	525	521	int4le	scalarltsel	scalarltjoinsel
>=	11	10	b	false	false	21	21	16	522	95	int2ge	scalargtsel	scalargtjoinsel
>=	11	10	b	false	false	23	23	16	523	97	int4ge	scalargtsel	scalargtjoinsel
*	11	10	b	false	false	21	21	21	526	0	int2mul	-	-
/	11	10	b	false	false	21	21	21	0	0	int2div	-	-
/	11	10	b	false	false	23	23	23	0	0	int4div	-	-
%	11	10	b	false	false	21	21	21	0	0	int2mod	-	-
%	11	10	b	false	false	23	23	23	0	0	int4mod	-	-
<>	11	10	b	false	false	25	25	16	531	98	textne	neqsel	neqjoinsel
=	11	10	b	true	true	21	23	16	533	538	int24eq	eqsel	eqjoinsel
=	11	10	b	true	true	23	21	16	532	539	int42eq	eqsel	eqjoinsel
<	11	10	b	false	false	21	23	16	537	542	int24lt	scalarltsel	scalarltjoinsel
<	11	10	b	false	false	23	21	16	536	543	int42lt	scalarltsel	scalarltjoinsel
>	11	10	b	false	false	21	23	16	535	540	int24gt	scalargtsel	scalargtjoinsel
>	11	10	b	false	false	23	21	16	534	541	int42gt	scalargtsel	scalargtjoinsel
<>	11	10	b	false	false	21	23	16	539	532	int24ne	neqsel	neqjoinsel
<>	11	10	b	false	false	23	21	16	538	533	int42ne	neqsel	neqjoinsel
<=	11	10	b	false	false	21	23	16	543	536	int24le	scalarltsel	scalarltjoinsel
<=	11	10	b	false	false	23	21	16	542	537	int42le	scalarltsel	scalarltjoinsel
>=	11	10	b	false	false	21	23	16	541	534	int24ge	scalargtsel	scalargtjoinsel
>=	11	10	b	false	false	23	21	16	540	535	int42ge	scalargtsel	scalargtjoinsel
*	11	10	b	false	false	21	23	23	545	0	int24mul	-	-
*	11	10	b	false	false	23	21	23	544	0	int42mul	-	-
/	11	10	b	false	false	21	23	23	0	0	int24div	-	-
/	11	10	b	false	false	23	21	23	0	0	int42div	-	-
+	11	10	b	false	false	21	21	21	550	0	int2pl	-	-
+	11	10	b	false	false	23	23	23	551	0	int4pl	-	-
+	11	10	b	false	false	21	23	23	553	0	int24pl	-	-
+	11	10	b	false	false	23	21	23	552	0	int42pl	-	-
-	11	10	b	false	false	21	21	21	0	0	int2mi	-	-
-	11	10	b	false	false	23	23	23	0	0	int4mi	-	-
-	11	10	b	false	false	21	23	23	0	0	int24mi	-	-
-	11	10	b	false	false	23	21	23	0	0	int42mi	-	-
-	11	10	l	false	false	0	23	23	0	0	int4um	-	-
-	11	10	l	false	false	0	21	21	0	0	int2um	-	-
=	11	10	b	true	true	702	702	16	560	561	abstimeeq	eqsel	eqjoinsel
<>	11	10	b	false	false	702	702	16	561	560	abstimene	neqsel	neqjoinsel
<	11	10	b	false	false	702	702	16	563	565	abstimelt	scalarltsel	scalarltjoinsel
>	11	10	b	false	false	702	702	16	562	564	abstimegt	scalargtsel	scalargtjoinsel
<=	11	10	b	false	false	702	702	16	565	563	abstimele	scalarltsel	scalarltjoinsel
>=	11	10	b	false	false	702	702	16	564	562	abstimege	scalargtsel	scalargtjoinsel
=	11	10	b	true	true	703	703	16	566	567	reltimeeq	eqsel	eqjoinsel
<>	11	10	b	false	false	703	703	16	567	566	reltimene	neqsel	neqjoinsel
<	11	10	b	false	false	703	703	16	569	571	reltimelt	scalarltsel	scalarltjoinsel
>	11	10	b	false	false	703	703	16	568	570	reltimegt	scalargtsel	scalargtjoinsel
<=	11	10	b	false	false	703	703	16	571	569	reltimele	scalarltsel	scalarltjoinsel
>=	11	10	b	false	false	703	703	16	570	568	reltimege	scalargtsel	scalargtjoinsel
~=	11	10	b	false	false	704	704	16	572	0	tintervalsame	eqsel	eqjoinsel
<<	11	10	b	false	false	704	704	16	0	0	tintervalct	-	-
&&	11	10	b	false	false	704	704	16	574	0	tintervalov	-	-
#=	11	10	b	false	false	704	703	16	0	576	tintervalleneq	-	-
#<>	11	10	b	false	false	704	703	16	0	575	tintervallenne	-	-
#<	11	10	b	false	false	704	703	16	0	580	tintervallenlt	-	-
#>	11	10	b	false	false	704	703	16	0	579	tintervallengt	-	-
#<=	11	10	b	false	false	704	703	16	0	578	tintervallenle	-	-
#>=	11	10	b	false	false	704	703	16	0	577	tintervallenge	-	-
+	11	10	b	false	false	702	703	702	0	0	timepl	-	-
-	11	10	b	false	false	702	703	702	0	0	timemi	-	-
<?>	11	10	b	false	false	702	704	16	0	0	intinterval	-	-
-	11	10	l	false	false	0	700	700	0	0	float4um	-	-
-	11	10	l	false	false	0	701	701	0	0	float8um	-	-
+	11	10	b	false	false	700	700	700	586	0	float4pl	-	-
-	11	10	b	false	false	700	700	700	0	0	float4mi	-	-
/	11	10	b	false	false	700	700	700	0	0	float4div	-	-
*	11	10	b	false	false	700	700	700	589	0	float4mul	-	-
@	11	10	l	false	false	0	700	700	0	0	float4abs	-	-
+	11	10	b	false	false	701	701	701	591	0	float8pl	-	-
-	11	10	b	false	false	701	701	701	0	0	float8mi	-	-
/	11	10	b	false	false	701	701	701	0	0	float8div	-	-
*	11	10	b	false	false	701	701	701	594	0	float8mul	-	-
@	11	10	l	false	false	0	701	701	0	0	float8abs	-	-
|/	11	10	l	false	false	0	701	701	0	0	dsqrt	-	-
||/	11	10	l	false	false	0	701	701	0	0	dcbrt	-	-
|	11	10	l	false	false	0	704	702	0	0	tintervalstart	-	-
<#>	11	10	b	false	false	702	702	704	0	0	mktinterval	-	-
=	11	10	b	true	true	26	26	16	607	608	oideq	eqsel	eqjoinsel
<>	11	10	b	false	false	26	26	16	608	607	oidne	neqsel	neqjoinsel
<	11	10	b	false	false	26	26	16	610	612	oidlt	scalarltsel	scalarltjoinsel
>	11	10	b	false	false	26	26	16	609	611	oidgt	scalargtsel	scalargtjoinsel
<=	11	10	b	false	false	26	26	16	612	610	oidle	scalarltsel	scalarltjoinsel
>=	11	10	b	false	false	26	26	16	611	609	oidge	scalargtsel	scalargtjoinsel
<>	11	10	b	false	false	30	30	16	644	649	oidvectorne	neqsel	neqjoinsel
<	11	10	b	false	false	30	30	16	646	648	oidvectorlt	scalarltsel	scalarltjoinsel
>	11	10	b	false	false	30	30	16	645	647	oidvectorgt	scalargtsel	scalargtjoinsel
<=	11	10	b	false	false	30	30	16	648	646	oidvectorle	scalarltsel	scalarltjoinsel
>=	11	10	b	false	false	30	30	16	647	645	oidvectorge	scalargtsel	scalargtjoinsel
=	11	10	b	true	true	30	30	16	649	644	oidvectoreq	eqsel	eqjoinsel
<->	11	10	b	false	false	600	628	701	0	0	dist_pl	-	-
<->	11	10	b	false	false	600	601	701	0	0	dist_ps	-	-
<->	11	10	b	false	false	600	603	701	0	0	dist_pb	-	-
<->	11	10	b	false	false	601	628	701	0	0	dist_sl	-	-
<->	11	10	b	false	false	601	603	701	0	0	dist_sb	-	-
<->	11	10	b	false	false	600	602	701	0	0	dist_ppath	-	-
=	11	10	b	true	true	700	700	16	620	621	float4eq	eqsel	eqjoinsel
<>	11	10	b	false	false	700	700	16	621	620	float4ne	neqsel	neqjoinsel
<	11	10	b	false	false	700	700	16	623	625	float4lt	scalarltsel	scalarltjoinsel
>	11	10	b	false	false	700	700	16	622	624	float4gt	scalargtsel	scalargtjoinsel
<=	11	10	b	false	false	700	700	16	625	623	float4le	scalarltsel	scalarltjoinsel
>=	11	10	b	false	false	700	700	16	624	622	float4ge	scalargtsel	scalargtjoinsel
<>	11	10	b	false	false	18	18	16	630	92	charne	neqsel	neqjoinsel
<	11	10	b	false	false	18	18	16	633	634	charlt	scalarltsel	scalarltjoinsel
<=	11	10	b	false	false	18	18	16	634	633	charle	scalarltsel	scalarltjoinsel
>	11	10	b	false	false	18	18	16	631	632	chargt	scalargtsel	scalargtjoinsel
>=	11	10	b	false	false	18	18	16	632	631	charge	scalargtsel	scalargtjoinsel
~	11	10	b	false	false	19	25	16	0	640	nameregexeq	regexeqsel	regexeqjoinsel
!~	11	10	b	false	false	19	25	16	0	639	nameregexne	regexnesel	regexnejoinsel
~	11	10	b	false	false	25	25	16	0	642	textregexeq	regexeqsel	regexeqjoinsel
!~	11	10	b	false	false	25	25	16	0	641	textregexne	regexnesel	regexnejoinsel
<>	11	10	b	false	false	19	19	16	643	93	namene	neqsel	neqjoinsel
||	11	10	b	false	false	25	25	25	0	0	textcat	-	-
<	11	10	b	false	false	19	19	16	662	663	namelt	scalarltsel	scalarltjoinsel
<=	11	10	b	false	false	19	19	16	663	662	namele	scalarltsel	scalarltjoinsel
>	11	10	b	false	false	19	19	16	660	661	namegt	scalargtsel	scalargtjoinsel
>=	11	10	b	false	false	19	19	16	661	660	namege	scalargtsel	scalargtjoinsel
