356	1255	0	btree less-equal-greater
404	1255	0	btree less-equal-greater
357	1255	0	btree less-equal-greater
358	1255	0	btree less-equal-greater
359	1255	0	btree less-equal-greater
360	1255	0	btree less-equal-greater
377	1255	0	btree less-equal-greater
380	1255	0	btree less-equal-greater
381	1255	0	btree less-equal-greater
382	1255	0	btree less-equal-greater
361	1255	0	distance between
362	1255	0	intersection point
363	1255	0	distance between
364	1255	0	distance between point and box
365	1255	0	distance between segment and box
366	1255	0	closest point on line segment
367	1255	0	closest point on box
368	1255	0	closest point to line segment on box
369	1255	0	point contained in segment?
370	1255	0	distance between paths
371	1255	0	distance between point and path
372	1255	0	lseg contained in box?
373	1255	0	intersect?
401	1255	0	convert char(n) to text
406	1255	0	convert name to text
407	1255	0	convert text to name
408	1255	0	convert name to char(n)
409	1255	0	convert char(n) to name
440	1255	0	hash(internal)
637	1255	0	hash(internal)
441	1255	0	hash(internal)
443	1255	0	hash(internal)
444	1255	0	hash(internal)
445	1255	0	hash(internal)
446	1255	0	hash(internal)
447	1255	0	hash(internal)
448	1255	0	hash(internal)
442	1255	0	hash(internal)
425	1255	0	hash(internal)
438	1255	0	hash(internal)
2786	1255	0	hash(internal)
449	1255	0	hash
450	1255	0	hash
949	1255	0	hash
451	1255	0	hash
452	1255	0	hash
453	1255	0	hash
454	1255	0	hash
455	1255	0	hash
400	1255	0	hash
456	1255	0	hash any varlena type
457	1255	0	hash
329	1255	0	hash
398	1255	0	hash
399	1255	0	hash
422	1255	0	hash
432	1255	0	hash
458	1255	0	larger of two
459	1255	0	smaller of two
460	1255	0	I/O
461	1255	0	I/O
462	1255	0	negate
463	1255	0	add
464	1255	0	subtract
465	1255	0	multiply
466	1255	0	divide
467	1255	0	equal
468	1255	0	not equal
469	1255	0	less-than
470	1255	0	greater-than
471	1255	0	less-than-or-equal
472	1255	0	greater-than-or-equal
474	1255	0	equal
475	1255	0	not equal
476	1255	0	less-than
477	1255	0	greater-than
478	1255	0	less-than-or-equal
479	1255	0	greater-than-or-equal
480	1255	0	convert int8 to int4
481	1255	0	convert int4 to int8
482	1255	0	convert int8 to float8
483	1255	0	convert float8 to int8
652	1255	0	convert int8 to float4
653	1255	0	convert float4 to int8
714	1255	0	convert int8 to int2
754	1255	0	convert int2 to int8
655	1255	0	less-than
656	1255	0	less-than-or-equal
657	1255	0	greater-than
658	1255	0	greater-than-or-equal
659	1255	0	not equal
668	1255	0	adjust char() to typmod length
669	1255	0	adjust varchar() to typmod length
676	1255	0	convert to tinterval
619	1255	0	not equal
677	1255	0	less-than
678	1255	0	less-than-or-equal
679	1255	0	equal
680	1255	0	greater-than-or-equal
681	1255	0	greater-than
710	1255	0	deprecated -- use current_user
716	1255	0	less-than
717	1255	0	less-than-or-equal
720	1255	0	octet length
721	1255	0	get byte
722	1255	0	set byte
723	1255	0	get bit
724	1255	0	set bit
725	1255	0	distance between point and line
726	1255	0	distance between line and box
727	1255	0	distance between lseg and line
728	1255	0	distance between
729	1255	0	distance between
740	1255	0	less-than
741	1255	0	less-than-or-equal
742	1255	0	greater-than
743	1255	0	greater-than-or-equal
745	1255	0	current user name
746	1255	0	session user name
744	1255	0	array equal
390	1255	0	array not equal
391	1255	0	array less than
392	1255	0	array greater than
393	1255	0	array less than or equal
396	1255	0	array greater than or equal
747	1255	0	array dimensions
750	1255	0	I/O
751	1255	0	I/O
2091	1255	0	array lower dimension
2092	1255	0	array upper dimension
2176	1255	0	array length
378	1255	0	append element onto end of array
379	1255	0	prepend element onto front of array
383	1255	0	concatenate two arrays
394	1255	0	split delimited text into text[]
395	1255	0	concatenate array elements, using delimiter, into text
515	1255	0	larger of two
516	1255	0	smaller of two
1191	1255	0	array subscripts generator
1192	1255	0	array subscripts generator
1193	1255	0	array constructor with value
1286	1255	0	array constructor with value
2331	1255	0	expand array to set of rows
2333	1255	0	array_agg transition function
2334	1255	0	array_agg final function
2335	1255	0	concatenate aggregate input into an array
760	1255	0	I/O
761	1255	0	I/O
762	1255	0	storage manager
763	1255	0	storage manager
764	1255	0	large object import
767	1255	0	large object import
765	1255	0	large object export
766	1255	0	increment
768	1255	0	larger of two
769	1255	0	smaller of two
770	1255	0	larger of two
771	1255	0	smaller of two
774	1255	0	gist(internal)
638	1255	0	gist(internal)
775	1255	0	gist(internal)
777	1255	0	gist(internal)
778	1255	0	gist(internal)
779	1255	0	gist(internal)
780	1255	0	gist(internal)
781	1255	0	gist(internal)
782	1255	0	gist(internal)
776	1255	0	gist(internal)
2561	1255	0	gist(internal)
772	1255	0	gist(internal)
2787	1255	0	gist(internal)
784	1255	0	equal
785	1255	0	not equal
786	1255	0	less-than
787	1255	0	greater-than
788	1255	0	less-than-or-equal
789	1255	0	greater-than-or-equal
846	1255	0	multiply
847	1255	0	divide
848	1255	0	multiply
849	1255	0	return position of substring
850	1255	0	matches LIKE expression
851	1255	0	does not match LIKE expression
852	1255	0	equal
853	1255	0	not equal
854	1255	0	less-than
855	1255	0	greater-than
856	1255	0	less-than-or-equal
857	1255	0	greater-than-or-equal
858	1255	0	matches LIKE expression
859	1255	0	does not match LIKE expression
860	1255	0	convert char to char()
861	1255	0	returns the current database
817	1255	0	returns the currently executing query
862	1255	0	multiply
863	1255	0	multiply
864	1255	0	multiply
865	1255	0	divide
866	1255	0	multiply
867	1255	0	divide
886	1255	0	I/O
887	1255	0	I/O
888	1255	0	equal
889	1255	0	not equal
890	1255	0	less-than
891	1255	0	less-than-or-equal
892	1255	0	greater-than
893	1255	0	greater-than-or-equal
894	1255	0	add
895	1255	0	subtract
896	1255	0	multiply
897	1255	0	divide
898	1255	0	larger of two
899	1255	0	smaller of two
919	1255	0	multiply
935	1255	0	output amount as words
940	1255	0	modulus
941	1255	0	modulus
945	1255	0	modulus
947	1255	0	modulus
944	1255	0	convert text to char
946	1255	0	convert char to text
952	1255	0	large object open
953	1255	0	large object close
954	1255	0	large object read
955	1255	0	large object write
956	1255	0	large object seek
957	1255	0	large object create
715	1255	0	large object create
958	1255	0	large object position
1004	1255	0	truncate large object
959	1255	0	point on line?
960	1255	0	lseg on line?
961	1255	0	closest point on line
962	1255	0	closest point to line segment on line
963	1255	0	closest point to line on box
964	1255	0	large object unlink(delete)
973	1255	0	intersect?
975	1255	0	box area
976	1255	0	box width
977	1255	0	box height
978	1255	0	distance between boxes
979	1255	0	area of a closed path
980	1255	0	box intersection (another box)
981	1255	0	box diagonal
982	1255	0	less-than
983	1255	0	greater-than
984	1255	0	equal
985	1255	0	less-than-or-equal
986	1255	0	greater-than-or-equal
987	1255	0	sum of path segment lengths
988	1255	0	not equal
989	1255	0	vertically aligned?
990	1255	0	horizontally aligned?
991	1255	0	distance between
992	1255	0	slope between points
993	1255	0	convert points to line segment
994	1255	0	intersect?
995	1255	0	parallel?
996	1255	0	perpendicular?
997	1255	0	vertical?
998	1255	0	horizontal?
999	1255	0	equal
1026	1255	0	adjust timestamp to new time zone
1031	1255	0	I/O
1032	1255	0	I/O
1035	1255	0	add/update ACL item
1036	1255	0	remove ACL item
1037	1255	0	ACL contains item?
1062	1255	0	equality operator for ACL items
1365	1255	0	make ACL item
1044	1255	0	I/O
1045	1255	0	I/O
2913	1255	0	I/O typmod
2914	1255	0	I/O typmod
1046	1255	0	I/O
1047	1255	0	I/O
2915	1255	0	I/O typmod
2916	1255	0	I/O typmod
1048	1255	0	equal
1049	1255	0	less-than
1050	1255	0	less-than-or-equal
1051	1255	0	greater-than
1052	1255	0	greater-than-or-equal
1053	1255	0	not equal
1063	1255	0	larger of two
1064	1255	0	smaller of two
1078	1255	0	less-equal-greater
1080	1255	0	hash
1081	1255	0	format a type oid and atttypmod to canonical SQL
1084	1255	0	I/O
1085	1255	0	I/O
1086	1255	0	equal
1087	1255	0	less-than
1088	1255	0	less-than-or-equal
1089	1255	0	greater-than
1090	1255	0	greater-than-or-equal
1091	1255	0	not equal
1092	1255	0	less-equal-greater
1102	1255	0	less-than
1103	1255	0	less-than-or-equal
1104	1255	0	greater-than
1105	1255	0	greater-than-or-equal
1106	1255	0	not equal
1107	1255	0	less-equal-greater
1138	1255	0	larger of two
1139	1255	0	smaller of two
1140	1255	0	subtract
1141	1255	0	add
1142	1255	0	subtract
1143	1255	0	I/O
1144	1255	0	I/O
2909	1255	0	I/O typmod
2910	1255	0	I/O typmod
1145	1255	0	equal
1146	1255	0	add
1147	1255	0	subtract
1148	1255	0	multiply
1149	1255	0	divide
1150	1255	0	I/O
1151	1255	0	I/O
2907	1255	0	I/O typmod
2908	1255	0	I/O typmod
1152	1255	0	equal
1153	1255	0	not equal
1154	1255	0	less-than
1155	1255	0	less-than-or-equal
1156	1255	0	greater-than-or-equal
1157	1255	0	greater-than
1158	1255	0	convert UNIX epoch to timestamptz
1159	1255	0	adjust timestamp to new time zone
1160	1255	0	I/O
1161	1255	0	I/O
2903	1255	0	I/O typmod
2904	1255	0	I/O typmod
1162	1255	0	equal
1163	1255	0	not equal
1164	1255	0	less-than
1165	1255	0	less-than-or-equal
1166	1255	0	greater-than-or-equal
1167	1255	0	greater-than
1168	1255	0	subtract
1169	1255	0	add
1170	1255	0	subtract
1171	1255	0	extract field from timestamp with time zone
1172	1255	0	extract field from interval
1173	1255	0	convert abstime to timestamp with time zone
1174	1255	0	convert date to timestamp with time zone
2711	1255	0	promote groups of 24 hours to numbers of days and promote groups of 30 days to numbers of months
1175	1255	0	promote groups of 24 hours to numbers of days
1295	1255	0	promote groups of 30 days to numbers of months
1176	1255	0	convert date and time to timestamp with time zone
1177	1255	0	convert reltime to interval
1178	1255	0	convert timestamp with time zone to date
1179	1255	0	convert abstime to date
1180	1255	0	convert timestamp with time zone to abstime
1181	1255	0	age of a transaction ID, in transactions before current transaction
1188	1255	0	subtract
1189	1255	0	plus
1190	1255	0	minus
1194	1255	0	convert interval to reltime
1195	1255	0	smaller of two
1196	1255	0	larger of two
1197	1255	0	smaller of two
1198	1255	0	larger of two
1199	1255	0	date difference preserving months and years
1200	1255	0	adjust interval precision
1215	1255	0	get description for object id and catalog name
1216	1255	0	get description for table column
1993	1255	0	get description for object id and shared catalog name
1217	1255	0	truncate timestamp with time zone to specified units
1218	1255	0	truncate interval to specified units
1219	1255	0	increment
2804	1255	0	increment, ignores second argument
1230	1255	0	absolute value
1236	1255	0	larger of two
1237	1255	0	smaller of two
1238	1255	0	matches regex., case-insensitive
1239	1255	0	does not match regex., case-insensitive
1240	1255	0	matches regex., case-insensitive
1241	1255	0	does not match regex., case-insensitive
1251	1255	0	absolute value
1253	1255	0	absolute value
1271	1255	0	intervals overlap?
1272	1255	0	convert date and time to timestamp
1273	1255	0	extract field from time with time zone
1274	1255	0	add
1275	1255	0	subtract
1276	1255	0	multiply
1277	1255	0	divide
1278	1255	0	add
1279	1255	0	subtract
1280	1255	0	multiply
1281	1255	0	divide
837	1255	0	add
838	1255	0	subtract
839	1255	0	multiply
840	1255	0	divide
841	1255	0	add
942	1255	0	subtract
943	1255	0	multiply
948	1255	0	divide
1287	1255	0	convert int8 to oid
1288	1255	0	convert oid to int8
1291	1255	0	trigger to suppress updates when new and old records match
1292	1255	0	equal
1293	1255	0	latest tid of a tuple
1294	1255	0	latest tid of a tuple
1265	1255	0	not equal
2790	1255	0	greater-than
2791	1255	0	less-than
2792	1255	0	greater-than-or-equal
2793	1255	0	less-than-or-equal
2794	1255	0	btree less-equal-greater
2795	1255	0	larger of two
2796	1255	0	smaller of two
1296	1255	0	convert time and date to timestamp
1297	1255	0	convert date and time with time zone to timestamp with time zone
1298	1255	0	convert time with time zone and date to timestamp with time zone
1299	1255	0	current transaction time
2647	1255	0	current transaction time
2648	1255	0	current statement time
2649	1255	0	current clock time
1300	1255	0	restriction selectivity for position-comparison operators
1301	1255	0	join selectivity for position-comparison operators
1302	1255	0	restriction selectivity for containment comparison operators
1303	1255	0	join selectivity for containment comparison operators
1304	1255	0	intervals overlap?
1305	1255	0	intervals overlap?
1306	1255	0	intervals overlap?
1307	1255	0	intervals overlap?
1308	1255	0	intervals overlap?
1309	1255	0	intervals overlap?
1310	1255	0	intervals overlap?
1311	1255	0	intervals overlap?
1312	1255	0	I/O
1313	1255	0	I/O
2905	1255	0	I/O typmod
2906	1255	0	I/O typmod
1314	1255	0	less-equal-greater
1315	1255	0	less-equal-greater
1316	1255	0	convert timestamp to time
1317	1255	0	length
1318	1255	0	character length
1319	1255	0	equal
1326	1255	0	divide
1339	1255	0	base 10 logarithm
1340	1255	0	base 10 logarithm
1341	1255	0	natural logarithm
1342	1255	0	round to nearest integer
1343	1255	0	truncate to integer
1344	1255	0	square root
1345	1255	0	cube root
1346	1255	0	exponentiation
1368	1255	0	exponentiation
1347	1255	0	exponential
1348	1255	0	get description for object id (deprecated)
1349	1255	0	print type names of oidvector field
1350	1255	0	I/O
1351	1255	0	I/O
2911	1255	0	I/O typmod
2912	1255	0	I/O typmod
1352	1255	0	equal
1353	1255	0	not equal
1354	1255	0	less-than
1355	1255	0	less-than-or-equal
1356	1255	0	greater-than-or-equal
1357	1255	0	greater-than
1358	1255	0	less-equal-greater
1359	1255	0	convert date and time with time zone to timestamp with time zone
1364	1255	0	convert abstime to time
1367	1255	0	character length
1369	1255	0	character length
1370	1255	0	convert time to interval
1372	1255	0	character length
1374	1255	0	octet length
1375	1255	0	octet length
1377	1255	0	larger of two
1378	1255	0	smaller of two
1379	1255	0	larger of two
1380	1255	0	smaller of two
1381	1255	0	character length
1382	1255	0	extract field from abstime
1383	1255	0	extract field from reltime
1384	1255	0	extract field from date
1385	1255	0	extract field from time
1386	1255	0	date difference from today preserving months and years
1388	1255	0	convert timestamptz to timetz
1373	1255	0	finite date?
1389	1255	0	finite timestamp?
1390	1255	0	finite interval?
1376	1255	0	factorial
1394	1255	0	absolute value
1395	1255	0	absolute value
1396	1255	0	absolute value
1397	1255	0	absolute value
1398	1255	0	absolute value
1400	1255	0	convert varchar to name
1401	1255	0	convert name to varchar
1402	1255	0	current schema name
1403	1255	0	current schema search list
1404	1255	0	substitute portion of string
1405	1255	0	substitute portion of string
1406	1255	0	vertically aligned?
1407	1255	0	horizontally aligned?
1408	1255	0	parallel?
1409	1255	0	perpendicular?
1410	1255	0	vertical?
1411	1255	0	horizontal?
1412	1255	0	parallel?
1413	1255	0	perpendicular?
1414	1255	0	vertical?
1415	1255	0	horizontal?
1416	1255	0	center of
1419	1255	0	convert interval to time
1421	1255	0	convert points to box
1422	1255	0	add point to box (translate)
1423	1255	0	subtract point from box (translate)
1424	1255	0	multiply box by point (scale)
1425	1255	0	divide box by point (scale)
1426	1255	0	path contains point?
1428	1255	0	polygon contains point?
1429	1255	0	point contained in polygon?
1430	1255	0	path closed?
1431	1255	0	path open?
1432	1255	0	number of points in path
1433	1255	0	close path
1434	1255	0	open path
1435	1255	0	concatenate open paths
1436	1255	0	add (translate path)
1437	1255	0	subtract (translate path)
1438	1255	0	multiply (rotate/scale path)
1439	1255	0	divide (rotate/scale path)
1440	1255	0	convert x, y to point
1441	1255	0	add points (translate)
1442	1255	0	subtract points (translate)
1443	1255	0	multiply points (scale/rotate)
1444	1255	0	divide points (scale/rotate)
1445	1255	0	number of points in polygon
1446	1255	0	convert polygon to bounding box
1447	1255	0	convert polygon to path
1448	1255	0	convert box to polygon
1449	1255	0	convert path to polygon
1450	1255	0	I/O
1451	1255	0	I/O
1452	1255	0	same as?
1453	1255	0	contains?
1454	1255	0	is left of
1455	1255	0	overlaps or is left of
1456	1255	0	overlaps or is right of
1457	1255	0	is right of
1458	1255	0	is contained by?
1459	1255	0	overlaps
1460	1255	0	is below
1461	1255	0	is above
1462	1255	0	equal by area
1463	1255	0	not equal by area
1464	1255	0	less-than by area
1465	1255	0	greater-than by area
1466	1255	0	less-than-or-equal by area
1467	1255	0	greater-than-or-equal by area
1468	1255	0	area of circle
1469	1255	0	diameter of circle
1470	1255	0	radius of circle
1471	1255	0	distance between
1472	1255	0	center of
1473	1255	0	convert point and radius to circle
1474	1255	0	convert polygon to circle
1475	1255	0	convert vertex count and circle to polygon
1476	1255	0	distance between point and circle
1477	1255	0	circle contains point?
1478	1255	0	point contained in circle?
1479	1255	0	convert box to circle
1480	1255	0	convert circle to box
1481	1255	0	convert to tinterval
1482	1255	0	not equal
1483	1255	0	less-than by length
1484	1255	0	less-than-or-equal by length
1485	1255	0	greater-than by length
1486	1255	0	greater-than-or-equal by length
1487	1255	0	distance between endpoints
1488	1255	0	closest point to line on line segment
1489	1255	0	closest point to line segment on line segment
1490	1255	0	I/O
1491	1255	0	I/O
1492	1255	0	lines equal?
1493	1255	0	line from points
1494	1255	0	intersection point
1495	1255	0	intersect?
1496	1255	0	parallel?
1497	1255	0	perpendicular?
1498	1255	0	vertical?
1499	1255	0	horizontal?
1530	1255	0	distance between endpoints
1531	1255	0	sum of path segments
1532	1255	0	center of
1533	1255	0	center of
1534	1255	0	center of
1540	1255	0	center of
1541	1255	0	diagonal of
1542	1255	0	center of
1543	1255	0	center of
1544	1255	0	convert circle to 12-vertex polygon
1545	1255	0	number of points in path
1556	1255	0	number of points in polygon
1564	1255	0	I/O
1565	1255	0	I/O
2919	1255	0	I/O typmod
2920	1255	0	I/O typmod
1569	1255	0	matches LIKE expression
1570	1255	0	does not match LIKE expression
1571	1255	0	matches LIKE expression
1572	1255	0	does not match LIKE expression
1574	1255	0	sequence next value
1575	1255	0	sequence current value
1576	1255	0	set sequence value
1765	1255	0	set sequence value and iscalled status
1579	1255	0	I/O
1580	1255	0	I/O
2902	1255	0	I/O typmod
2921	1255	0	I/O typmod
1581	1255	0	equal
1582	1255	0	not equal
1592	1255	0	greater than or equal
1593	1255	0	greater than
1594	1255	0	less than or equal
1595	1255	0	less than
1596	1255	0	compare
1598	1255	0	random value
1599	1255	0	set random seed
1600	1255	0	arcsine
1601	1255	0	arccosine
1602	1255	0	arctangent
1603	1255	0	arctangent, two arguments
1604	1255	0	sine
1605	1255	0	cosine
1606	1255	0	tangent
1607	1255	0	cotangent
1608	1255	0	radians to degrees
1609	1255	0	degrees to radians
1610	1255	0	PI
1618	1255	0	multiply interval
1620	1255	0	convert first char to int4
1621	1255	0	convert int4 to char
1622	1255	0	replicate string int4 times
1623	1255	0	convert SQL99 regexp pattern to POSIX style
1631	1255	0	matches LIKE expression
1632	1255	0	does not match LIKE expression
1633	1255	0	matches LIKE expression, case-insensitive
1634	1255	0	does not match LIKE expression, case-insensitive
1635	1255	0	matches LIKE expression, case-insensitive
1427	1255	0	I/O
1636	1255	0	does not match LIKE expression, case-insensitive
1637	1255	0	convert LIKE pattern to use backslash escapes
1656	1255	0	matches regex., case-insensitive
1657	1255	0	does not match regex., case-insensitive
1658	1255	0	matches regex., case-sensitive
1659	1255	0	does not match regex., case-sensitive
1660	1255	0	matches LIKE expression, case-insensitive
1661	1255	0	does not match LIKE expression, case-insensitive
1689	1255	0	update flat-file copy of a shared catalog
868	1255	0	find position of substring
870	1255	0	lowercase
871	1255	0	uppercase
872	1255	0	capitalize each word
873	1255	0	left-pad string to length
874	1255	0	right-pad string to length
875	1255	0	trim selected characters from left end of string
876	1255	0	trim selected characters from right end of string
877	1255	0	return portion of string
878	1255	0	map a set of character appearing in string
879	1255	0	left-pad string to length
880	1255	0	right-pad string to length
881	1255	0	trim spaces from left end of string
882	1255	0	trim spaces from right end of string
883	1255	0	return portion of string
884	1255	0	trim selected characters from both ends of string
885	1255	0	trim spaces from both ends of string
936	1255	0	return portion of string
937	1255	0	return portion of string
2087	1255	0	replace all occurrences in string of old_substr with new_substr
2284	1255	0	replace text using regexp
2285	1255	0	replace text using regexp
2763	1255	0	return all match groups for regexp
2764	1255	0	return all match groups for regexp
2088	1255	0	split string by field_sep and return field_num
2765	1255	0	split string by pattern
2766	1255	0	split string by pattern
2767	1255	0	split string by pattern
2768	1255	0	split string by pattern
2089	1255	0	convert int4 number to hex
2090	1255	0	convert int8 number to hex
1039	1255	0	encoding name of current database
810	1255	0	encoding name of current database
1713	1255	0	length of string in specified encoding
1714	1255	0	convert string with specified source encoding name
1717	1255	0	convert string with specified destination encoding name
1813	1255	0	convert string with specified encoding names
1264	1255	0	convert encoding name to encoding id
1597	1255	0	convert encoding id to encoding name
1638	1255	0	greater-than
1639	1255	0	greater-than-or-equal
